customer_id,surname,gender,age,Geography,credit_score,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
15585490,Nkemdilim,Female,34,France,746,4,0.0,1,0,1,65166.6,0
15736274,Prokhorova,Male,31,France,751,8,0.0,2,0,0,17550.49,0
15607577,Roberts,Male,27,Spain,663,8,0.0,1,1,1,188007.99,0
15680597,Cover,Male,38,Germany,784,1,138515.02,1,1,1,171768.76,0
15633840,Henderson,Male,20,France,781,0,125023.1,2,1,1,108301.45,0
15738018,Johnston,Male,40,France,571,5,0.0,2,0,0,72849.29,0
15801417,Iloerika,Male,37,France,657,4,82500.28,1,1,1,115260.72,0
15813283,Mai,Female,34,France,605,2,0.0,1,0,0,35982.42,0
15719958,Degtyarev,Male,39,Germany,850,3,124548.99,2,1,1,120380.12,0
15782236,Gibbs,Male,34,Spain,735,5,0.0,2,0,0,71095.41,0
15594456,K?,Female,56,Spain,740,4,99097.33,1,1,1,85016.64,1
15776827,Langdon,Male,37,Germany,770,5,141547.26,2,0,1,180326.83,0
15580487,Martin,Male,38,Germany,627,8,106922.92,2,0,1,84270.09,0
15762729,Ukaegbunam,Female,28,Germany,745,1,111071.36,1,1,0,73275.96,1
15710397,Lin,Male,26,France,584,4,0.0,2,1,0,147600.54,0
15711457,Herz,Female,28,France,755,7,124540.28,1,0,1,188850.89,0
15710978,Palerma,Male,42,Germany,715,2,88120.97,2,1,1,21333.22,0
15639549,Jen,Female,33,Germany,718,4,70541.06,1,0,0,88592.8,0
15692918,Hsing,Male,36,Germany,604,10,113546.3,1,1,1,134875.37,0
15811565,Cocci,Female,47,Spain,705,3,63488.7,1,0,1,28640.92,1
15691785,Findlay,Male,61,France,850,1,0.0,1,1,0,53067.83,1
15593976,Swanson,Female,31,Germany,578,5,102088.68,4,0,0,187866.21,1
15655961,Palermo,Male,27,Germany,756,1,131899.0,1,1,0,93302.29,0
15774882,Mazzanti,Female,35,France,687,3,99587.43,1,1,1,1713.1,1
15612931,Korovin,Female,50,Spain,722,4,132088.59,1,1,1,128262.14,0
15684147,Palerma,Male,43,France,678,5,102338.19,1,1,1,79649.62,0
15727391,Collier,Male,29,Germany,688,9,144553.5,2,1,0,143454.95,0
15582404,Miller,Female,26,Spain,572,5,0.0,2,1,0,119381.41,0
15789055,Watt,Male,35,Spain,635,2,113635.16,1,1,0,90883.12,0
15591766,Crawford,Female,25,Spain,607,4,121166.89,1,0,1,115288.24,0
15608541,Claiborne,Male,46,France,498,1,91857.66,1,1,0,101954.78,1
15659399,Mazzi,Male,50,Germany,516,7,139675.07,2,1,0,45591.23,0
15791769,Gardener,Female,29,France,691,9,116536.43,1,1,0,51987.99,0
15656840,Zikoranachukwudimma,Female,29,France,547,6,104450.86,1,1,1,37160.28,0
15633930,Yobachukwu,Female,56,Spain,648,6,157559.59,2,1,0,140991.23,1
15703614,Hutchinson,Male,48,Spain,564,5,132876.23,1,1,0,79259.77,0
15729970,Ugochukwu,Male,29,Germany,684,8,127269.75,1,0,1,79495.01,0
15675949,Fleming,Female,43,Spain,696,4,0.0,2,1,1,66406.37,0
15592999,Reid,Female,40,France,691,0,115465.98,1,1,1,60622.61,0
15782641,Brown,Female,29,Spain,710,3,119670.18,1,1,0,188022.44,0
15667521,Crawford,Female,22,France,631,3,0.0,2,0,0,30781.77,0
15631392,Douglas,Male,43,Germany,654,9,84673.17,2,0,1,82081.35,0
15579112,Gibson,Male,47,France,598,2,0.0,2,1,1,186116.54,0
15633112,Madukaego,Male,42,Germany,681,3,118199.97,2,1,0,9452.88,1
15745433,Conti,Female,30,Germany,716,2,205770.78,2,0,0,65464.66,0
15729771,Davide,Male,31,Germany,799,9,154586.92,1,0,1,88604.89,1
15799635,Arbour,Male,51,Spain,577,2,108867.0,1,0,0,140800.66,1
15715512,Hsia,Male,29,Germany,850,1,154640.41,1,1,1,164039.51,0
15807221,Weaver,Male,21,Spain,555,1,0.0,2,0,0,103901.35,0
15744105,Kodilinyechukwu,Female,28,France,768,3,109118.05,2,0,1,50911.41,0
15766869,Uspenskaya,Male,37,Germany,634,1,89696.84,2,1,1,193179.88,0
15768387,Nott,Male,41,France,581,8,0.0,2,0,0,29737.14,0
15691952,Fanucci,Male,37,France,676,10,106242.67,1,1,1,166678.28,0
15665629,Chiang,Female,33,Spain,719,7,0.0,2,1,0,20016.59,0
15672821,Owen,Male,28,France,591,5,0.0,2,1,1,48606.92,0
15640789,Butler,Male,38,France,711,4,123345.85,1,1,0,141827.83,0
15724181,Hudson,Male,47,Spain,647,5,105603.21,2,1,1,157360.9,0
15691446,Tokaryev,Male,29,Spain,735,10,0.0,2,1,1,95025.27,0
15680399,Tung,Male,23,France,772,2,0.0,2,1,0,18364.19,0
15813140,Taylor,Male,41,Spain,543,5,0.0,2,0,1,143980.29,0
15579914,Garcia,Male,30,Germany,633,2,109786.82,2,1,1,139712.81,0
15814035,Lawrence,Male,29,France,601,9,0.0,1,1,1,80393.27,0
15656062,Azikiwe,Female,33,France,637,7,103377.81,1,1,0,84419.78,0
15588341,Chigozie,Male,47,Spain,647,10,99835.17,1,0,1,89103.05,0
15731522,Ts'ui,Female,67,Spain,771,8,0.0,2,1,1,51219.8,0
15689237,Shaw,Female,27,France,471,4,0.0,2,1,0,122642.09,0
15658589,Brady,Male,38,Spain,850,2,94652.04,1,1,1,171960.76,0
15768887,Hsing,Male,26,Spain,597,5,0.0,2,0,1,95159.13,0
15623744,McLean,Male,34,France,634,8,105302.66,1,1,1,123164.97,0
15689351,Johnson,Female,41,Germany,742,4,92805.72,1,0,1,73743.95,1
15667751,Herrera,Female,36,Spain,487,1,140137.15,1,1,0,194073.33,0
15794661,Liu,Male,32,Spain,674,2,0.0,2,1,0,140579.17,0
15697100,Wright,Female,48,Germany,772,6,108736.52,1,1,0,184564.67,1
15570192,Henry,Female,40,Germany,608,8,121729.42,1,0,0,61164.45,0
15633950,Yen,Male,41,France,737,1,101960.74,1,1,1,123547.28,0
15618410,Murray,Male,26,Germany,718,7,147527.03,1,0,0,51099.56,0
15627212,Smith,Female,36,France,630,2,110414.48,1,1,1,48984.95,0
15688210,Sims,Female,39,France,670,8,101928.51,1,0,0,89205.54,0
15603554,Berkeley,Female,45,France,513,0,164649.52,3,1,0,49915.52,1
15672056,Kenenna,Male,43,Germany,710,2,140080.32,3,1,1,157908.19,1
15778489,Bolton,Male,71,Germany,780,9,142550.25,2,1,1,122506.78,0
15633213,Rizzo,Male,50,Spain,628,8,0.0,1,0,0,144366.83,1
15700656,Balashova,Male,32,France,662,9,0.0,2,0,0,65089.38,0
15798256,Takasuka,Female,45,France,558,1,153697.53,2,0,0,89891.4,1
15641319,Afanasyeva,Male,50,Spain,518,4,0.0,1,0,0,107112.25,1
15588446,Udinesi,Male,34,Spain,550,3,0.0,2,0,0,131281.28,0
15680804,Abbott,Male,29,France,850,6,0.0,2,1,1,10672.54,0
15621870,Hawkins,Female,40,Spain,739,8,0.0,1,1,0,167030.51,0
15748936,Whitehead,Female,45,Spain,709,2,0.0,2,0,1,162922.65,0
15565779,Kent,Female,30,Germany,627,6,57809.32,1,1,0,188258.49,0
15792008,Zetticci,Female,26,Spain,555,9,0.0,2,0,1,158918.03,0
15757933,Hardy,Female,30,Germany,733,1,102452.71,1,1,0,21556.95,0
15683560,Gallo,Female,40,France,642,7,0.0,2,1,0,183963.34,0
15704910,Rios,Male,23,Spain,631,3,0.0,2,1,0,13813.24,0
15651554,Anenechukwu,Female,54,Germany,618,4,118449.21,1,1,1,133573.29,1
15626475,Gamble,Male,30,France,685,2,0.0,2,1,1,140889.32,0
15718216,Fleetwood-Smith,Male,43,Spain,803,3,0.0,1,1,0,72051.44,0
15689612,Pirozzi,Female,34,Spain,554,8,0.0,1,0,1,106981.03,0
15600510,Hsueh,Female,37,Spain,680,6,124140.57,2,1,0,92826.35,0
15766609,Jowers,Female,47,France,655,10,0.0,2,1,0,167778.62,0
15615096,Costa,Female,31,France,492,7,0.0,2,1,1,49463.44,0
15626787,Wei,Female,31,Spain,698,8,185078.26,1,0,0,115337.74,1
15661708,She,Female,41,France,508,5,0.0,2,1,1,94170.84,0
15814757,Carter,Male,31,Spain,477,9,0.0,2,0,1,184061.17,0
15745375,Nnanna,Male,23,Germany,640,3,72012.76,1,1,0,161333.13,0
15711571,Y?,Male,42,Spain,587,5,120233.83,1,1,0,194890.33,0
15616471,Milne,Male,51,Spain,599,0,0.0,1,1,1,175235.99,0
15751193,Nnaemeka,Male,33,Spain,621,4,0.0,2,1,1,40299.23,0
15790717,Osinachi,Male,35,Spain,695,7,0.0,2,1,0,160387.98,0
15814998,Bonham,Male,42,Spain,688,5,0.0,2,0,0,197602.29,0
15800515,Singh,Male,35,France,516,5,128653.59,1,1,0,127558.26,0
15810444,Aksenov,Female,39,Germany,562,6,130565.02,1,1,0,9854.72,1
15812324,King,Male,27,France,779,1,0.0,2,1,1,190623.02,0
15576269,Madison,Male,34,Spain,523,7,0.0,2,1,0,62030.06,0
15683503,Hudson,Female,43,France,601,8,0.0,3,0,1,110916.15,1
15812338,Sopuluchukwu,Female,30,Spain,485,7,0.0,1,1,0,107067.37,0
15671351,Romani,Male,35,Spain,624,2,0.0,2,1,0,87310.59,0
15628274,Ferri,Male,35,Germany,583,8,149995.72,2,1,0,42143.55,0
15782806,Watson,Male,28,Spain,718,6,0.0,2,1,0,146875.86,0
15576196,Benson,Female,48,Spain,743,5,118207.69,2,0,0,186489.14,1
15711398,Fetherstonhaugh,Female,25,France,525,6,0.0,2,1,0,89566.64,0
15665385,Gibney,Male,44,France,657,6,76495.04,1,1,0,79071.89,0
15667289,Henderson,Male,50,Spain,719,2,0.0,2,0,0,10772.13,0
15795737,McNaughtan,Female,47,Spain,771,3,72664.0,2,1,1,107874.39,0
15782550,Ma,Female,41,Germany,490,0,139659.04,1,1,1,176254.12,0
15631189,Riggs,Male,38,Germany,613,9,67111.65,1,1,0,78566.64,1
15722083,Ch'ang,Male,39,Spain,591,8,0.0,2,0,0,42392.24,0
15807555,Chung,Male,45,France,535,2,0.0,2,1,0,125658.28,0
15637678,Ma,Male,35,France,661,5,0.0,1,1,0,155394.52,0
15643826,McKay,Male,32,France,503,4,0.0,2,1,1,153036.97,0
15670492,Gordon,Male,28,France,737,8,0.0,2,1,0,106390.01,0
15762588,Kaleski,Male,31,France,644,5,0.0,2,1,1,41872.17,0
15744200,Ni,Female,36,France,587,1,70784.27,1,1,0,30579.82,0
15746199,Eluemuno,Female,41,France,558,6,0.0,1,1,1,143585.29,1
15571221,Bergamaschi,Male,58,Germany,747,7,116313.57,1,1,1,190696.35,1
15652808,Monaldo,Female,41,France,774,5,126670.37,1,1,0,102426.06,0
15662483,Ko,Male,43,France,850,7,0.0,2,1,1,173851.11,0
15745355,Golibe,Male,41,France,597,4,153198.23,1,1,1,92090.36,0
15713559,Onyemauchechukwu,Female,32,Germany,473,5,146602.25,2,1,1,72946.95,0
15578747,Chineze,Male,26,Spain,701,5,83600.24,1,0,1,59195.05,0
15652615,Ferri,Male,39,France,742,8,140004.96,1,1,1,92985.78,0
15665014,Middleton,Male,36,Spain,458,5,0.0,2,1,0,79723.78,0
15693200,King,Female,36,France,752,7,0.0,2,1,0,184866.86,0
15652789,Hancock,Male,40,Spain,657,10,0.0,2,1,1,52990.7,0
15773934,Fang,Male,33,France,670,6,88294.6,1,1,0,66979.06,0
15785831,Sinclair,Male,35,France,591,7,183027.25,1,1,1,56028.79,0
15569364,Victor,Male,36,France,666,3,0.0,2,1,0,35156.54,0
15702968,Artemieva,Male,74,Germany,733,3,106545.53,1,1,1,134589.58,0
15569526,Morales,Male,40,France,601,10,98627.13,2,0,0,77977.69,0
15632051,Douglas,Female,42,Germany,550,10,128707.31,1,1,0,63092.65,1
15582797,Ch'iu,Male,35,Spain,685,4,137948.51,1,1,0,113639.64,0
15598744,Ch'ang,Female,71,Germany,576,6,140273.47,1,1,1,193135.25,1
15672152,Grant,Male,37,Germany,850,9,122506.38,1,0,1,199693.84,1
15593969,Abramovich,Female,39,Spain,630,7,135483.17,1,1,0,140881.2,1
15811486,Tang,Female,29,Germany,634,8,130036.21,2,0,1,69849.55,0
15710111,Clark,Male,33,France,742,6,0.0,2,0,0,38550.4,0
15666197,Boni,Female,38,Germany,430,8,153058.64,1,1,0,99377.27,0
15628279,Murphy,Female,38,France,624,3,0.0,2,1,1,163666.85,0
15759038,Whitehead,Female,41,France,793,3,141806.46,1,1,0,102921.17,0
15784148,Beneventi,Male,62,France,643,9,0.0,2,0,0,155870.82,0
15796313,Olsen,Female,36,France,662,4,166909.2,2,1,0,138871.12,1
15578374,Gilroy,Male,36,Spain,620,7,169312.72,1,1,0,45414.09,0
15648005,Russell,Male,33,Spain,672,2,0.0,2,1,1,182738.0,0
15776229,MacPherson,Male,44,France,682,3,115282.3,1,0,0,23766.4,0
15719606,Rivers,Male,50,France,657,9,0.0,2,0,0,37171.46,0
15718789,Brigstocke,Male,30,France,604,5,0.0,2,1,0,75786.55,0
15777504,Colbert,Female,30,France,617,8,0.0,1,1,1,92621.9,0
15777033,Chizoba,Male,29,France,524,7,0.0,2,1,1,105448.74,0
15692931,Hsing,Male,22,France,670,2,114991.45,1,1,1,37392.56,0
15569410,Tang,Female,33,Germany,601,7,114430.18,2,1,1,153012.13,0
15598614,Lucchesi,Male,20,Spain,790,8,0.0,2,1,0,168152.76,0
15782404,Hughes,Female,34,France,487,2,96019.5,1,0,0,9085.0,0
15690673,Cameron,Female,39,France,656,6,0.0,2,1,0,141069.88,0
15650424,Bryant,Female,48,France,641,3,147341.43,1,1,1,157458.61,1
15755084,Bezrukova,Male,37,France,531,7,121854.45,1,1,0,147521.35,0
15579915,Glennon,Male,29,France,707,4,0.0,2,1,0,139953.94,0
15578307,Lucchese,Female,33,France,512,6,121685.31,2,1,1,83681.97,0
15649297,T'ang,Female,62,France,605,4,111065.93,2,0,1,125660.99,0
15705379,Upjohn,Male,38,France,678,3,0.0,2,1,0,66561.6,0
15753332,Loftus,Male,48,Germany,401,8,128140.17,1,1,0,175753.55,1
15750728,Kaur,Female,42,Spain,586,2,0.0,1,1,0,102889.34,0
15659486,Yudina,Male,34,Germany,586,9,74309.81,1,1,0,15034.93,0
15676513,Burns,Male,35,Germany,601,8,71553.83,1,1,0,177384.45,0
15777616,Pisani,Male,28,Germany,605,10,113690.83,1,1,0,33114.24,0
15577178,Genovese,Male,45,France,511,5,68375.27,1,1,0,193160.25,1
15808544,Cameron,Female,40,France,747,3,0.0,1,0,0,57817.84,1
15784445,Huang,Male,33,Spain,717,1,99106.73,1,0,0,194467.23,0
15775206,Hunter,Male,37,France,699,10,0.0,2,0,0,83263.04,0
15621466,Waters,Male,38,Germany,606,3,99897.53,1,0,0,37054.65,0
15682070,Davies,Male,64,France,611,9,0.0,2,1,1,53277.15,0
15739046,Maggard,Female,23,Spain,850,9,143054.85,1,0,1,62980.96,0
15702912,Ch'en,Female,35,Spain,752,2,0.0,1,1,0,44335.54,1
15690540,Gearheart,Female,41,Spain,684,1,134177.06,1,0,0,177506.66,0
15704466,Udokamma,Female,34,France,692,7,0.0,2,1,0,195074.62,0
15607278,Romano,Female,46,Spain,794,8,134593.79,1,1,1,46386.37,0
15797160,Glover,Female,49,France,492,8,0.0,1,1,1,182865.09,1
15606177,Crawford,Male,39,France,672,2,0.0,2,1,0,87372.49,0
15774586,West,Female,43,Germany,692,10,118588.83,1,1,1,161241.65,1
15666012,Rippey,Male,40,France,603,4,102833.46,2,1,1,38829.11,0
15684042,Blair,Male,34,Germany,636,2,40105.51,2,0,1,53512.16,0
15569178,Kharlamov,Female,18,France,570,4,82767.42,1,1,0,71811.9,0
15778149,Connolly,Male,68,Spain,538,9,0.0,2,1,0,110440.5,1
15766826,North,Male,26,France,824,7,146266.0,1,1,0,21903.62,1
15802118,Ignatieff,Male,41,Spain,664,7,123428.69,1,1,1,164924.11,0
15569641,Sung,Female,41,Germany,692,8,130701.29,1,1,0,59354.24,1
15680141,Yuan,Female,35,Spain,759,7,147936.42,1,1,1,106785.7,0
15625522,Walker,Male,31,Spain,700,7,0.0,2,0,1,145151.96,0
15601594,Ifeanacho,Female,51,France,698,6,144237.91,4,1,0,157143.61,1
15745295,Gether,Female,31,Spain,727,0,0.0,1,1,0,121751.04,1
15714046,Trevisano,Male,33,Spain,720,3,123783.91,2,1,1,142903.44,0
15776824,Rossi,Male,28,France,714,6,122724.37,1,1,1,67057.27,0
15693468,Simmons,Female,39,Spain,488,9,140553.46,1,0,0,12440.44,0
15749300,Teng,Female,47,France,556,2,139914.27,1,1,1,50390.98,0
15761374,Bellucci,Male,54,France,706,9,117444.51,1,1,1,186238.85,0
15657868,Serra,Male,40,Germany,850,6,94607.08,1,1,0,36690.49,0
15718893,Pirozzi,Female,54,Germany,404,4,125456.07,1,1,0,83715.66,1
15733234,Moretti,Female,58,France,777,4,0.0,1,1,1,62449.07,1
15680303,Gibson,Male,57,France,594,6,0.0,1,1,0,19376.56,1
15779481,Swadling,Male,34,France,628,4,158741.43,2,1,1,126192.54,0
15666295,Smith,Male,50,Germany,610,1,113957.01,2,1,0,196526.55,1
15732281,Ugoji,Male,34,Germany,680,6,146422.22,1,1,0,67142.97,1
15674765,Mitchell,Male,44,Spain,553,4,0.0,1,1,0,10789.3,0
15706170,Onyemere,Male,34,France,636,1,84055.43,1,0,0,37490.84,0
15701602,Ayers,Male,52,Germany,521,5,116497.31,3,0,0,53793.1,1
15694409,Tsao,Female,22,Germany,647,3,97975.82,2,0,1,62083.0,0
15655464,Combes,Female,67,France,640,3,0.0,1,0,1,42964.63,0
15795224,Wu,Male,39,France,760,6,178585.46,1,1,0,67131.3,1
15654408,Kharitonova,Male,41,Spain,562,5,165445.04,2,1,0,85787.31,0
15765857,Genovesi,Male,41,Spain,623,2,142412.13,1,1,0,28778.98,0
15643819,Dawson,Female,25,France,714,4,0.0,2,0,0,82500.84,0
15601417,T'ang,Male,32,France,681,3,148884.47,2,1,1,90967.37,0
15572114,Shih,Male,40,Spain,673,1,121629.22,1,1,1,3258.6,0
15697480,Menkens,Male,30,France,731,7,0.0,2,0,1,143086.09,0
15750264,Pinto,Male,30,Germany,757,6,105128.85,2,1,1,62972.13,0
15790659,Sheets,Male,59,Spain,701,7,0.0,2,0,1,27597.59,0
15730590,Ko,Female,40,Germany,738,1,115409.18,2,0,0,180456.8,0
15639278,Chinomso,Female,36,Germany,580,6,145387.32,2,1,1,169963.2,1
15588923,Murphy,Female,33,France,591,4,113743.37,1,1,0,124625.08,0
15762455,Yeh,Male,33,Spain,624,6,66220.17,1,0,1,170819.01,0
15773503,Tsai,Male,32,Spain,551,4,0.0,2,1,0,53420.53,0
15604345,Kemp,Female,22,France,730,9,65763.57,1,1,1,145792.01,0
15643361,Cullen,Male,34,Germany,477,8,139959.55,2,1,1,189875.83,0
15615296,Rice,Male,39,France,405,10,0.0,1,1,0,160810.85,1
15723884,Nekrasova,Male,40,Spain,758,3,0.0,2,0,0,96097.65,0
15658486,Gidney,Female,59,Spain,579,3,148021.12,1,1,1,74878.22,0
15766427,Shaw,Male,52,Germany,565,5,97720.35,2,1,0,175070.94,1
15601719,Fiorentino,Male,24,Germany,465,6,156007.09,1,1,0,191368.37,0
15711572,O'Kane,Female,31,Germany,705,9,110941.93,2,1,0,163484.8,0
15787693,Kharlamov,Male,38,Spain,559,3,145874.35,1,1,0,56311.39,1
15771668,Henderson,Male,59,France,578,10,185966.64,1,0,0,9445.42,1
15749905,Carr,Female,47,Spain,698,6,0.0,1,1,0,50213.81,1
15769548,Hyde,Female,37,France,668,7,128645.67,1,1,0,92149.64,0
15658032,Hopkins,Male,39,France,701,2,0.0,2,1,1,82526.92,0
15725511,Wallace,Female,31,France,559,3,127070.73,1,0,1,160941.78,0
15569670,Alexeyeva,Male,30,Germany,627,6,112372.96,1,1,1,118029.09,0
15582033,Manfrin,Male,44,Germany,753,3,138076.47,1,1,0,15523.09,1
15699753,Zakharov,Male,41,France,590,1,89086.31,1,1,0,24499.97,0
15646196,Yeh,Female,36,Spain,850,2,155180.56,2,0,0,169415.54,0
15721917,Chuang,Female,38,France,559,8,95139.41,1,1,1,86575.46,0
15633378,Davidson,Female,49,Spain,692,9,0.0,2,1,0,178342.63,0
15658670,Chien,Female,38,France,669,8,0.0,2,1,0,84049.16,0
15616833,Wang,Male,27,Spain,678,2,0.0,2,1,1,13221.25,0
15671934,Veale,Male,39,Germany,552,2,132906.88,1,0,1,149384.43,0
15720847,Sheffield,Male,35,France,601,2,0.0,2,1,1,118983.18,0
15660809,Loving,Male,28,France,850,4,0.0,2,1,1,12409.01,0
15746664,Ts'ui,Male,20,Spain,463,8,204223.03,1,1,0,128268.39,0
15799480,Webb,Male,34,France,600,0,0.0,2,0,1,3756.23,0
15811762,Pickering,Female,54,Germany,583,6,115988.86,1,1,0,57553.98,1
15740900,Perrodin,Male,34,France,589,6,0.0,2,1,1,177896.92,0
15664539,Bruce,Male,35,Spain,683,9,61172.04,1,0,0,82951.12,0
15741554,Streeter,Male,31,Spain,746,2,113836.27,1,1,1,174815.54,0
15586479,Yin,Female,36,France,692,4,0.0,1,1,0,185580.89,1
15699247,Chapman,Female,44,France,791,5,0.0,2,1,1,123977.86,1
15775307,Sung,Female,38,Spain,490,3,97266.1,1,1,1,92797.23,0
15796167,Flores,Male,35,Germany,782,7,98556.89,2,1,0,117644.36,0
15731507,Mackenzie,Female,33,France,456,1,188285.68,1,0,0,58363.94,0
15797960,Skinner,Female,59,Germany,806,0,135296.33,1,1,0,182822.5,0
15680201,Marcelo,Male,24,Germany,627,5,102773.2,2,1,0,56793.02,1
15809320,McElhone,Female,52,Spain,845,0,0.0,1,1,0,31726.76,1
15756321,Johnston,Female,52,Spain,612,5,144772.69,1,0,0,98302.57,1
15744919,Genovese,Female,37,Spain,734,0,152760.24,1,1,1,48990.5,0
15715297,Yuan,Female,40,Germany,779,2,75470.23,1,1,1,52894.01,0
15799825,Bentley,Female,44,France,583,8,0.0,2,1,1,27431.62,0
15683168,Frederickson,Female,30,France,572,6,0.0,1,0,1,175025.27,0
15731989,Moran,Male,36,France,666,4,120165.4,2,1,0,33701.5,0
15721592,Barton,Female,38,France,665,5,0.0,2,1,0,156439.56,0
15611171,Fowler,Male,33,France,740,1,129574.98,1,1,1,123300.38,0
15729065,Mackay,Male,28,Germany,784,2,109960.06,2,1,1,170829.87,0
15603846,Fang,Male,37,Spain,711,2,0.0,2,1,0,83978.86,1
15628298,Johnstone,Female,47,Spain,500,8,128486.11,1,1,0,179227.12,0
15570485,Udegbunam,Male,40,Spain,558,4,161766.87,1,0,0,92378.54,0
15571529,Kirby,Female,48,Germany,650,7,138232.24,1,1,0,57594.78,0
15806964,Utz,Male,45,France,702,0,80793.58,1,1,1,27474.81,0
15739168,Fowler,Female,31,France,511,5,137411.29,1,0,1,161854.98,0
15595388,Yeh,Female,30,France,594,10,0.0,2,1,1,124071.71,0
15605872,Felix,Male,73,France,707,6,66573.17,1,1,1,62768.8,0
15762615,Campbell,Female,40,Spain,597,8,101993.12,1,0,1,94774.12,0
15746737,Eames,Male,59,Germany,565,9,69129.59,1,1,1,170705.53,0
15663194,Voronova,Female,40,Germany,582,3,110150.43,1,1,1,191757.65,1
15800268,Costa,Male,37,Germany,825,6,118050.79,1,0,1,52301.15,0
15608408,Lazareva,Male,39,Spain,598,1,0.0,2,1,0,159130.32,0
15758531,Y?,Female,40,France,732,10,0.0,2,1,0,154189.08,0
15605447,Palermo,Male,49,France,752,2,78653.84,1,1,0,7698.6,0
15623220,Brown,Female,45,Spain,723,4,0.0,2,1,0,37214.39,0
15669169,Hargreaves,Male,29,Spain,775,10,0.0,2,1,1,68143.93,0
15717046,Wentworth-Shields,Male,53,Spain,741,3,0.0,2,1,1,38913.68,0
15801411,Green,Male,46,Spain,623,4,0.0,1,1,0,5549.11,1
15769005,Hayward,Male,49,France,709,4,154344.49,2,1,1,38794.57,0
15811036,Ferri,Male,46,France,565,7,135369.71,1,0,1,140130.22,0
15685019,Graham,Male,29,France,528,3,102787.42,1,1,0,55972.56,0
15658668,Hunter,Male,49,Spain,581,10,0.0,2,0,0,41623.59,0
15728669,Knowles,Female,30,Germany,584,8,112013.81,1,1,0,177772.03,1
15632365,Booth,Male,33,Germany,542,8,142871.27,2,0,0,77737.86,0
15773277,Barnes,Male,35,France,676,5,106836.67,2,1,0,84199.78,0
15676404,Kirillov,Female,50,France,672,1,0.0,1,1,0,12106.82,1
15580493,Chin,Male,33,France,469,1,127818.52,1,1,0,163477.22,0
15694376,Sullivan,Female,64,Germany,705,3,153469.26,3,0,0,146573.66,1
15569571,Davydova,Female,46,Germany,584,6,87361.02,2,1,0,120376.87,1
15786617,Arcuri,Male,34,Germany,485,3,133658.24,1,1,0,70209.83,0
15691624,Chidiebere,Male,33,France,820,2,132150.26,2,1,0,23067.97,0
15601410,Tien,Female,46,Spain,744,1,0.0,3,1,1,177431.59,1
15706223,Barnes,Male,38,Spain,715,2,96798.79,2,1,1,4554.67,0
15605968,Fancher,Male,26,France,574,8,97460.1,1,1,1,43093.67,0
15584536,Barber,Male,46,Germany,720,3,97042.6,1,1,1,133516.51,1
15779390,Theus,Female,31,Spain,850,4,91292.7,1,1,1,162149.07,0
15662641,Amadi,Male,19,France,850,8,0.0,1,1,1,68569.89,0
15588695,Su,Male,32,Spain,833,6,0.0,1,1,1,44323.22,1
15595728,Thomas,Male,41,Germany,523,0,119276.31,1,0,0,122284.38,1
15682421,Talbot,Female,30,France,683,2,0.0,2,0,1,100496.84,1
15709183,Davidson,Female,58,France,707,3,102346.86,1,1,1,114672.64,0
15668347,Ingram,Male,36,France,624,6,0.0,2,0,0,84635.64,0
15803790,Allen,Male,37,Germany,638,2,89728.86,2,1,1,37294.88,0
15724648,Chikezie,Male,26,France,725,6,98684.15,1,0,0,133720.57,0
15642726,Holmes,Male,53,France,611,3,83568.26,1,0,0,1235.49,0
15783029,Monaldo,Male,34,France,671,7,106603.74,2,1,1,26387.71,0
15714241,Haddon,Male,42,Spain,749,9,222267.63,1,0,0,101108.85,1
15804814,Ts'ui,Male,40,France,759,4,0.0,2,1,0,124615.59,0
15743478,Johnson,Male,39,Germany,659,8,52106.33,2,1,1,107964.36,0
15668894,Abramova,Male,41,Germany,661,5,122552.48,2,0,1,120646.4,0
15796111,Smith,Female,54,Germany,708,8,145151.4,1,0,1,125311.17,1
15704651,Bishop,Male,26,France,514,1,0.0,2,0,0,121551.93,0
15584930,Grimmett,Male,30,Germany,726,5,111375.32,2,1,0,2704.09,0
15732430,H?,Female,54,Spain,850,4,120952.74,1,1,0,66963.15,0
15736399,Korovin,Male,42,Spain,606,10,0.0,2,1,0,177938.52,0
15755649,Winter-Irving,Male,47,Germany,584,7,130538.77,1,1,0,92915.84,0
15659149,King,Male,39,France,530,2,0.0,2,1,0,197923.05,0
15670163,Verjus,Female,27,France,666,4,0.0,2,0,0,88751.45,0
15628947,Praed,Female,38,France,693,3,0.0,2,0,0,78133.48,1
15609623,McConnell,Female,63,France,637,5,0.0,1,1,0,28092.77,1
15763097,Siciliano,Male,80,Spain,809,8,0.0,2,0,1,34164.05,0
15685947,Henderson,Male,42,Germany,556,0,115915.53,2,0,1,125435.47,1
15791972,Bergamaschi,Female,20,France,748,7,0.0,2,0,0,10792.42,0
15630592,Sanders,Female,45,France,516,4,0.0,1,1,0,95273.73,1
15788442,Chukwukadibia,Female,57,Spain,681,2,173306.13,1,0,1,131964.66,0
15641822,Barese,Female,19,France,648,1,0.0,2,0,1,22101.86,0
15687527,Yobachukwu,Male,35,Spain,638,1,0.0,2,1,0,165370.66,0
15784042,L?,Male,55,France,624,7,118793.6,1,1,1,95022.02,1
